Track,Artist,Year,Duration,Time_Signature,Key,Mode,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
Disco Inferno,The Trammps,1976,659000,4,10,1,3,128.567,0.8087044534412956,0.6325967013991258,0.7248643274369277,-12.364,0.03494736842105263,0.02941669620150221,0.3637284701114488,0.09211061407076046,0.9777553083923155,56,Disco
Hooked for Life,The Trammps,1976,288640,4,5,0,19,108.039,0.7995951417004049,0.5505065910850341,0.6929035999834293,-13.907,0.032736842105263154,0.4257022346407978,0.021580547112462007,0.06781211874745831,0.9089989888776543,12,Disco
Sixty Minute Man,The Trammps,1976,294533,4,6,1,11,192.019,0.4736842105263158,0.783762636245807,0.7475661792120635,-11.268,0.06621052631578947,0.25903540063795244,0.3373860182370821,0.06425376169174461,0.7876643073811932,8,Disco
Where Do We Go from Here?,The Trammps,1976,223493,4,2,1,7,120.076,0.7904858299595142,0.8057868121837342,0.8438212022039024,-6.621,0.0983157894736842,0.42971830293002306,4.154002026342452e-05,0.0931272875152501,0.6380182002022246,16,Disco
Love Epidemic,The Trammps,1977,287960,4,4,0,24,120.769,0.7844129554655871,0.8538395596846658,0.8330502506317577,-7.141,0.04536842105263158,0.2851398445179162,1.479229989868288e-05,0.3991459943066288,0.7644084934277048,27,Disco
A Song For Donny,The Whispers,1979,274733,4,10,1,3,126.503,0.48279352226720645,0.4123549420198552,0.7334810886946436,-11.948,0.046315789473684206,0.5823288979205803,0.0,0.03111020740138267,0.1769464105156724,25,Disco
And the Beat Goes On - Radio Version,The Whispers,1979,208666,4,11,0,13,114.937,0.8147773279352227,0.6245879101489705,0.8384150130494221,-6.882,0.11684210526315789,0.18674617143189903,0.0009503546099290781,0.045546970313135426,0.9544994944388271,43,Disco
It's a Love Thing,The Whispers,1980,310179,4,5,0,19,117.576,0.7955465587044535,0.7116835149944093,0.7966154356021377,-8.9,0.08810526315789473,0.11445694222584563,0.0002330293819655522,0.3320455469703132,0.9282103134479273,30,Disco
Keep On Lovin' Me,The Whispers,1980,349133,4,0,1,5,110.869,0.8248987854251012,0.5134659315530657,0.8111976469613489,-8.196,0.03789473684210526,0.0002399600802812051,0.46403242147923,0.06984546563643758,0.8574317492416582,44,Disco
Lady,The Whispers,1980,301720,4,5,1,4,68.188,0.5141700404858299,0.3833230737380423,0.8080906417001533,-8.346,0.06273684210526316,0.3614451420131948,8.074974670719352e-05,0.056933712891419276,0.7532861476238625,42,Disco
Seems Like I Gotta Do Wrong,The Whispers,1980,168165,4,0,1,5,83.632,0.3937246963562753,0.40534724967596936,0.8519201292514189,-6.23,0.027368421052631577,0.2881518957348351,0.0002613981762917933,0.09617730784871899,0.21536905965621841,21,Disco
Rock Steady,The Whispers,1987,478472,4,5,0,19,123.989,0.6973684210526315,0.7987791198398483,0.7680517005675463,-10.279,0.10473684210526316,0.25903540063795244,7.031408308004052e-06,0.6858479056527045,0.6461071789686552,27,Disco
Rock Steady - Radio Edit,The Whispers,1987,243706,4,5,0,19,116.343,0.8987854251012146,0.7116835149944093,0.7432370852147977,-11.477,0.06073684210526316,0.008111453927162579,2.5126646403242147e-06,0.03131354209028061,0.9706774519716885,50,Disco
Don't Leave Me This Way,Thelma Houston,1976,217733,4,0,0,20,121.819,0.5597165991902835,0.8398241749968941,0.8599154894568956,-5.844,0.12210526315789473,0.15361360804579122,6.079027355623101e-05,0.11956079707198047,0.6804853387259859,53,Disco
Suspicious Minds,Thelma Houston,1976,253973,4,0,1,5,130.874,0.7793522267206477,0.6666340642122859,0.7289034342764821,-12.169,0.03442105263157894,0.011444790607219486,0.0001469098277608916,0.3005286701911346,0.7168857431749242,8,Disco
I'm Here Again,Thelma Houston,1977,392666,4,10,0,18,122.41,0.52834008097166,0.7016725259317151,0.7558308132068438,-10.869,0.09936842105263156,0.21485864945647537,0.00038196555217831816,0.06984546563643758,0.6531850353892822,11,Disco
I've Got The Music in Me,Thelma Houston,1977,164026,4,0,1,5,125.117,0.7520242914979757,0.42837252452016583,0.6771407266249638,-14.668,0.11263157894736842,0.25702736649333985,0.0,0.09211061407076046,0.7977755308392316,27,Disco
If You Feel It,Thelma Houston,1977,356120,4,2,1,7,119.761,0.8663967611336032,0.5465021954599564,0.7200795393346866,-12.595,0.07378947368421052,0.1214850617319897,0.058865248226950356,0.05174867832452216,0.9524772497472194,23,Disco
Reachin' All Around My Love,Thelma Houston,1978,195613,4,5,0,19,117.186,0.6508097165991903,0.5965571407734269,0.7568664816272422,-10.819,0.0508421052631579,0.2038144616611061,1.0739614994934144e-05,0.07482716551443674,0.8736097067745198,1,Disco
You Used To Hold Me So Tight,Thelma Houston,1978,346053,4,11,0,13,111.485,0.7601214574898786,0.8188010979652364,0.8078420812792577,-8.358,0.07357894736842105,0.10341275443047634,0.00053596757852077,0.3513623424156161,0.7269969666329625,26,Disco
"Saturday Night,Sunday Morning",Thelma Houston,1979,235293,4,10,1,3,110.501,0.7631578947368421,0.8188010979652364,0.8339202121048925,-7.099,0.048210526315789475,0.05672596056823351,0.0004295845997973658,0.08692557950386336,0.8867542972699697,37,Disco
Dance Little Lady Dance,Tina Charles,1976,187400,4,2,1,7,105.358,0.7844129554655871,0.567525272491614,0.7695430630929202,-10.207,0.04157894736842105,0.011645594021680744,0.014083080040526849,0.27612850752338347,0.9706774519716885,45,Disco
Disco Fever,Tina Charles,1976,249106,4,0,1,5,118.108,0.7358299595141701,0.9078989006232141,0.8221550188491653,-7.667,0.15684210526315787,0.39558172247160894,8.814589665653495e-05,0.1032940219601464,0.9292214357937311,9,Disco
Dr Love,Tina Charles,1976,184293,4,2,1,7,101.81,0.6912955465587045,0.7256988996821812,0.7639504536227681,-10.477,0.03705263157894737,0.22891488846876354,0.005694022289766971,0.09211061407076046,0.9474216380182003,20,Disco
Fallin' In Love In Summertime,Tina Charles,1976,194973,4,7,1,6,178.133,0.7378542510121457,0.6876571412439435,0.7996810141265173,-8.752,0.09189473684210527,0.13554130074427787,0.01843971631205674,0.025518503456689712,0.9797775530839231,28,Disco
Gonna Get Along Without You,Tina Charles,1976,197026,4,2,1,7,122.955,0.7277327935222672,0.7817604384332683,0.7951862131819877,-8.969,0.03031578947368421,0.008492980414638971,0.6970618034447822,0.23851159007726716,0.8685540950455005,17,Disco
I Love to Love (But My Baby Loves to Dance),Tina Charles,1976,186133,4,4,1,9,100.003,0.674089068825911,0.6235868112427011,0.7601184804672936,-10.662,0.03442105263157894,0.004145586491552703,0.0004660587639311044,0.03243188287921919,0.8624873609706775,24,Disco
Love Bug / Sweets For My Sweet,Tina Charles,1976,415973,4,7,1,6,130.354,0.9251012145748988,0.4113538431135858,0.7497410828949004,-11.163,0.06189473684210526,0.13353326659966527,0.1894630192502533,0.06771045140300935,0.7836198179979779,18,Disco
Love Me Like A lover,Tina Charles,1976,170000,4,7,1,6,97.986,0.840080971659919,0.6786472510875188,0.8369236505240483,-6.954,0.046,0.05311149910793084,0.00016109422492401217,0.024095160634404228,0.8594539939332659,7,Disco
Fallin' in Love with a Boy Like You,Tina Charles,1977,199000,4,1,0,15,173.939,0.7692307692307693,0.44138681030166815,0.6844111189361615,-14.317,0.07252631578947369,0.2510032640595021,0.015096251266464033,0.005795038633590892,0.9706774519716885,15,Disco
You Set My Heart On Fire - Part 1,Tina Charles,1977,192333,4,6,0,14,103.517,0.7378542510121457,0.5705285692104222,0.7461162434235056,-11.338,0.03126315789473684,0.10542078857508894,0.015602836879432626,0.050427002846685644,0.9817997977755308,38,Disco
Don't Say No,Tom Tom Club,1981,262866,4,2,1,7,120.748,0.909919028340081,0.5485043932724952,0.732466133642653,-11.997,0.08189473684210526,0.06706733641298837,0.12664640324214793,0.04107360715738105,0.9767441860465116,8,Disco
Genius of Love,Tom Tom Club,1981,334360,4,2,1,7,102.941,0.9321862348178138,0.5294835140533763,0.7329425411160363,-11.974,0.08957894736842104,0.08483843859280985,0.0007892603850050659,0.0359902399349329,0.7320525783619818,56,Disco
Genius of Love - Long Version,Tom Tom Club,1981,446773,4,2,1,7,102.793,0.9251012145748988,0.4714197774897505,0.7090393139732384,-13.128,0.07726315789473684,0.04216771301979219,0.00972644376899696,0.027856852379015862,0.7229524772497472,32,Disco
Wordy Rappinghood,Tom Tom Club,1981,387173,4,4,0,24,122.032,0.8603238866396761,0.5274813162408376,0.6751522432577987,-14.764,0.08252631578947368,0.04628418301624801,0.48733535967578523,0.44896299308662063,0.967644084934277,32,Disco
Under the Boardwalk,Tom Tom Club,1982,346640,4,9,1,8,121.975,0.9777327935222672,0.5695274703041528,0.7259207092257343,-12.313,0.09263157894736841,0.03453718327026433,0.3677811550151976,0.0519520130134201,0.9716885743174924,25,Disco
"Hey Girl,Come & Get It",Van McCoy,1975,194741,4,11,0,13,110.4,0.8036437246963564,0.9078989006232141,0.8241020754795145,-7.573,0.06778947368421052,0.5783128296313551,0.007152988855116516,0.2791785278568524,0.45904954499494444,4,Disco
Love Is The Answer,Van McCoy,1975,200831,4,3,0,17,116.079,0.5870445344129555,0.5835428549919246,0.7789055056133228,-9.755,0.03368421052631579,0.3032121518194295,0.8926038500506587,0.21919479463196423,0.8513650151668352,16,Disco
Soul Cha Cha,Van McCoy,1975,206455,4,11,0,13,122.478,0.72165991902834,0.8448296695282411,0.8043208086499026,-8.528,0.09673684210526315,0.21987873481800685,0.00037791286727456943,0.041276941846278975,0.8584428715874621,29,Disco
The Hustle - Original Mix,Van McCoy,1975,248222,4,0,1,5,110.32,0.6062753036437247,0.9279208787486024,0.8078835080160736,-8.356,0.11157894736842104,0.12650514709352118,0.20972644376899696,0.03222854819032127,0.7997977755308393,52,Disco
Jackie Wilson Said (I'm in Heaven When You Smile),Van Morrison,1972,180520,4,7,1,6,147.274,0.5728744939271254,0.6886582401502128,0.8254691577944406,-7.507,0.07473684210526314,0.4427705248700049,0.0,0.043615290768605125,0.9605662285136501,52,Disco
Common Thief,Vicki Sue Robinson,1976,337586,4,5,1,4,117.699,0.645748987854251,0.9018923071855977,0.871514975765359,-5.284,0.05231578947368421,0.1214850617319897,7.446808510638298e-06,0.1378609190727938,0.8837209302325582,17,Disco
Daylight,Vicki Sue Robinson,1976,447680,4,9,1,8,119.178,0.6417004048582996,0.9509461535927988,0.8838808567049173,-4.687,0.11473684210526315,0.34236881763937516,6.73758865248227e-06,0.39304595363969097,0.801820020222447,5,Disco
Hold Tight,Vicki Sue Robinson,1976,326626,4,0,1,5,123.459,0.6993927125506072,0.9619582415617624,0.8998922904842785,-3.914,0.05873684210526316,0.14156540317811564,0.00014893617021276596,0.5953639690931273,0.8422649140546006,6,Disco
Hope Your Feelings Are Like Mine,Vicki Sue Robinson,1976,339533,4,4,0,24,158.424,0.5425101214574899,0.6446098882743587,0.867952276399188,-5.456,0.060947368421052625,0.34839292007321293,0.00046403242147923006,0.09414396095973972,0.6319514661274015,7,Disco
Nighttime Fantasy,Vicki Sue Robinson,1976,494933,4,5,0,19,131.936,0.674089068825911,0.9389329667175659,0.8976345333278098,-4.023,0.07063157894736842,0.16967788120269198,0.0023606889564336377,0.362545750305002,0.7866531850353894,5,Disco
Turn the Beat Around,Vicki Sue Robinson,1976,333826,4,7,0,21,131.072,0.7165991902834008,0.9409351645301046,0.897489539748954,-4.03,0.06242105263157894,0.1626497616965479,5.694022289766971e-06,0.29747864985766576,0.8786653185035389,43,Disco
When You're Lovin' Me,Vicki Sue Robinson,1976,258306,4,0,1,5,119.766,0.6467611336032388,0.8888780214040953,0.8596876424044079,-5.855,0.05210526315789474,0.23192693968568243,0.0,0.2852785685237902,0.7168857431749242,7,Disco
San Francisco (You've Got Me),Village People,1977,205506,4,5,1,4,125.201,0.7530364372469636,0.6626296685872082,0.7558100998384358,-10.87,0.04368421052631579,0.034938790099186844,0.0,0.040870272468483126,0.9292214357937311,7,Disco
Hot Cop,Village People,1978,379760,4,9,1,8,126.28,0.6639676113360324,0.8378219771843552,0.7638261734123204,-10.483,0.04042105263157894,0.028613482543657174,5.694022289766971e-06,0.08224888165921106,0.8523761375126391,15,Disco
Macho Man,Village People,1978,314800,4,5,1,4,132.897,0.7540485829959515,0.5935538440546188,0.7255685819627988,-12.33,0.04621052631578947,0.052509088864547054,0.0,0.5790971939812932,0.897876643073812,48,Disco
Sodom And Gomorrah,Village People,1978,375213,4,1,1,12,131.565,0.7226720647773279,0.567525272491614,0.713492688180952,-12.913,0.03673684210526316,0.062047251051456885,0.0,0.12871085807238716,0.8968655207280082,11,Disco
Y.M.C.A.,Village People,1978,286666,4,6,1,11,126.361,0.7591093117408907,0.7857648340583459,0.7546501512075894,-10.926,0.06221052631578947,0.027910670593042763,0.0,0.04849532330215535,0.7603640040444894,63,Disco
Go West,Village People,1979,251466,4,1,1,12,127.968,0.7489878542510121,0.7056769215567928,0.7397158125854426,-11.647,0.04168421052631579,0.0317259354678067,2.4113475177304965e-05,0.04910532736884912,0.8756319514661274,35,Disco
In The Navy,Village People,1979,225840,4,7,0,21,126.201,0.7682186234817814,0.8898791203103648,0.7615684162558516,-10.592,0.05284210526315789,0.12550113002121488,0.0,0.02907686051240342,0.8958543983822043,38,Disco
Follow the Brightest Star,Voyage,1979,449633,4,0,1,5,127.438,0.5961538461538461,0.88086923015394,0.889804880069597,-4.401,0.02936842105263158,0.0023383557614013667,0.005238095238095239,0.21614477429849532,0.6127401415571284,2,Disco
From East to West,Voyage,1979,431333,4,9,0,23,128.193,0.6933198380566802,0.8508362629658576,0.7820125108745184,-9.605,0.032736842105263154,0.00021586367054585395,0.7639311043566364,0.13379422529483528,0.8725985844287159,28,Disco
I Love You Dancer,Voyage,1979,334983,4,10,0,18,115.509,0.7621457489878543,0.921914285310986,0.8661502133476946,-5.543,0.06589473684210526,0.4246982175684915,0.5015197568389058,0.36356242374949166,0.8503538928210314,20,Disco
I Surrender,Voyage,1979,273933,4,0,1,5,110.72,0.6923076923076924,0.9399340656238352,0.8929533120676085,-4.249,0.048,0.024898619376123872,8.8855116514691e-06,0.4113460756405043,0.8351870576339737,1,Disco
Lady America,Voyage,1979,407800,4,5,1,4,128.02,0.6568825910931174,0.8408252739031635,0.8212022039023986,-7.713,0.04326315789473684,0.0006827316091682822,0.006666666666666667,0.36864579097193984,0.9312436804853388,23,Disco
Let's Fly Away,Voyage,1979,306818,4,8,1,1,129.258,0.7176113360323886,0.8548406585909353,0.8825759144952152,-4.75,0.03663157894736842,0.05080225984162635,5.542046605876394e-05,0.6217974786498577,0.9100101112234581,15,Disco
Scotch Machine,Voyage,1979,208200,4,10,1,3,129.173,0.6406882591093117,0.9018923071855977,0.7686938149881934,-10.248,0.034210526315789476,0.0003433738387287538,0.9209726443768997,0.04158194387962587,0.871587462082912,20,Disco
Souvenirs,Voyage,1979,390567,4,5,1,4,127.776,0.6406882591093117,0.9709681317181871,0.8949417954347736,-4.153,0.039999999999999994,0.000668675370155994,0.20466058763931108,0.38999593330622206,0.7654196157735086,29,Disco
"Tahiti,Tahiti…",Voyage,1979,299510,4,2,1,7,127.591,0.6801619433198381,0.9729703295307258,0.8788682215501885,-4.929,0.1463157894736842,0.004266068540229459,9.240121580547114e-06,0.09007726718178122,0.8240647118301314,24,Disco
All Over The World - Above & Beyond Extended Club Mix,Above & Beyond,2009,412266,4,0,1,5,128.012,0.6578947368421053,0.8167989001526975,0.8618832594556527,-5.749,0.050105263157894736,0.004727916393490355,0.46403242147923,0.07848718991459942,0.5247724974721941,9,EDM
Alone Tonight - Above & Beyond Club Mix (Edit),Above & Beyond,2009,206400,4,3,0,17,137.909,0.5121457489878543,0.8228054935903141,0.8022080450722897,-8.63,0.05231578947368421,0.25602334942103355,0.052279635258358666,0.0661854412362749,0.37411526794742167,33,EDM
No One On Earth (Above & Beyond Respray) [Mixed] - Gabriel & Dresden Remix,Above & Beyond,2009,73840,3,1,1,12,130.027,0.5394736842105263,0.9078989006232141,0.8371722109449439,-6.942,0.03852631578947368,0.006003018075319354,0.8571428571428572,0.31171207808052054,0.39231547017189083,21,EDM
On a Good Day - Above & Beyond Radio Edit,Above & Beyond,2009,221360,4,6,1,11,136.002,0.6072874493927125,0.783762636245807,0.8304817929491695,-7.265,0.026736842105263156,0.03212754229672921,0.00673758865248227,0.19784465229768197,0.8270980788675429,20,EDM
Sun & Moon,Above & Beyond,2011,288026,4,6,0,14,136.804,0.48582995951417,0.4063483485822388,0.7434442188988774,-11.467,0.03242105263157895,0.7690760733695516,1.7933130699088146e-06,0.11142740951606343,0.1981799797775531,36,EDM
Thing Called Love - Original Mix,Above & Beyond,2011,329333,4,3,0,17,134.019,0.4979757085020243,0.8708582410912459,0.8421227059944488,-6.703,0.03863157894736842,0.001555222445002455,0.01590678824721378,0.318828792191948,0.28311425682507585,40,EDM
Can't Sleep - Radio Edit,Above & Beyond,2013,192866,4,7,0,21,132.991,0.6487854251012146,0.9329263732799494,0.8608890177720702,-5.797,0.06926315789473683,0.06596291763345144,0.03576494427558257,0.04839365595770639,0.3387259858442872,38,EDM
Blue Sky Action - Above & Beyond Extended Club Mix,Above & Beyond,2014,400226,4,5,1,4,130.014,0.6993927125506072,0.5815406571793857,0.8450225775715647,-6.563,0.04063157894736842,0.0007028119506144083,0.0315096251266464,0.07431882879219195,0.2679474216380182,16,EDM
We’re All We Need - SpectraSoul Remix (Mixed),Above & Beyond,2015,242790,4,5,0,19,171.996,0.5526315789473685,0.8708582410912459,0.8866978748084013,-4.551,0.044,0.000158634697424395,0.16109422492401218,0.4530296868645791,0.21941354903943378,24,EDM
Happiness Amplified,Above & Beyond,2019,332946,4,1,1,12,125.985,0.48785425101214575,0.5254791184282988,0.7533866357347032,-10.987,0.04294736842105263,0.08975812224711069,0.000513677811550152,0.05368035786905246,0.08766430738119313,34,EDM
Do I See Color,Adventure Club,2013,231267,4,8,0,16,139.956,0.5931174089068826,0.9589549448429541,0.8978416670118895,-4.013,0.054421052631578946,0.0002399600802812051,0.5886524822695035,0.35847905652704354,0.6835187057633975,38,EDM
Fade (feat. Zak Waters),Adventure Club,2013,207743,3,11,0,13,100.831,0.4180161943319838,0.909901098435753,0.8947968018559178,-4.16,0.06378947368421052,0.011745995728911376,0.09918946301925026,0.09617730784871899,0.039737108190091006,35,EDM
